x,r2,mse
34,0.8136365977503418,6232.000001073047
35,0.8768017157169454,4119.755802459878
36,0.8769194537418761,4115.818637959569
37,0.8704742906891002,4331.345161230529
38,0.8919572833623023,3612.9529836553643
39,0.8675497454014175,4429.142078522049
40,0.8547427106413767,4857.409858970679
41,0.8217726626974978,5959.929647412719
42,0.882603875182797,3925.7313461507265
43,0.8578490819682459,4753.532671289548
44,0.8481629516323578,5077.437276673298
