x,r2,mse
34,0.8650381772834602,4513.129021907192
35,0.8291758746014174,5712.365930308196
36,0.8058881467998517,6491.108526399712
37,0.8555803118076429,4829.400440779886
38,0.8567550108992731,4790.118453802133
39,0.8847319233573188,3854.5693257872226
40,0.8628152730350171,4587.463033367901
41,0.8858716924921126,3816.4553980336236
42,0.6577754311979029,11444.003958914653
43,0.8847363519639285,3854.421232996125
44,0.8926952105395263,3588.276667845829
