x,r2,mse
34,0.8845768915723283,3859.753595190789
35,0.8971329184145768,3439.8795300589372
36,0.8848070508177653,3852.0570603534925
37,0.8478225844915321,5088.819168162641
38,0.8662001828336726,4474.2715074877615
39,0.864755603753116,4522.578292633906
40,0.8708973332446577,4317.198600399036
41,0.8910742876419802,3642.4803976409917
42,0.8857283577156401,3821.2485189809095
43,0.9012491885908256,3302.2312824248115
44,0.89141861715287,3630.9660043302233
