x,r2,mse
34,0.8915679239108901,3625.973180069075
35,0.8658869001214883,4484.747694545418
36,0.8826773637722162,3923.2738846330158
37,0.8337619230015598,5559.008279129872
38,0.8850090019941951,3845.3038045289354
39,0.8841419290448879,3874.2987603828474
40,0.896122381698003,3473.671920317703
41,0.8617587289951816,4622.793910449487
42,0.8787722492094039,4053.8610796823637
43,0.8395119371420787,5366.727564690675
44,0.8823842538273946,3933.0754935025257
